"date_id","date","day_of_week","day_of_month","month","quarter","year"
1095,"2022-12-30","Friday   ",30,12,4,2022
1096,"2022-12-31","Saturday ",31,12,4,2022
1097,"2023-01-01","Sunday   ",1,1,1,2023
1098,"2023-01-02","Monday   ",2,1,1,2023
1099,"2023-01-03","Tuesday  ",3,1,1,2023
1100,"2023-01-04","Wednesday",4,1,1,2023
1101,"2023-01-05","Thursday ",5,1,1,2023
1102,"2023-01-06","Friday   ",6,1,1,2023
1103,"2023-01-07","Saturday ",7,1,1,2023
1104,"2023-01-08","Sunday   ",8,1,1,2023
1105,"2023-01-09","Monday   ",9,1,1,2023
1106,"2023-01-10","Tuesday  ",10,1,1,2023
1107,"2023-01-11","Wednesday",11,1,1,2023
1108,"2023-01-12","Thursday ",12,1,1,2023
1109,"2023-01-13","Friday   ",13,1,1,2023
1110,"2023-01-14","Saturday ",14,1,1,2023
1111,"2023-01-15","Sunday   ",15,1,1,2023
1112,"2023-01-16","Monday   ",16,1,1,2023
1113,"2023-01-17","Tuesday  ",17,1,1,2023
1114,"2023-01-18","Wednesday",18,1,1,2023
1115,"2023-01-19","Thursday ",19,1,1,2023
1116,"2023-01-20","Friday   ",20,1,1,2023
1117,"2023-01-21","Saturday ",21,1,1,2023
1118,"2023-01-22","Sunday   ",22,1,1,2023
1119,"2023-01-23","Monday   ",23,1,1,2023
1120,"2023-01-24","Tuesday  ",24,1,1,2023
1121,"2023-01-25","Wednesday",25,1,1,2023
1122,"2023-01-26","Thursday ",26,1,1,2023
1123,"2023-01-27","Friday   ",27,1,1,2023
1124,"2023-01-28","Saturday ",28,1,1,2023
1125,"2023-01-29","Sunday   ",29,1,1,2023
1126,"2023-01-30","Monday   ",30,1,1,2023
1127,"2023-01-31","Tuesday  ",31,1,1,2023
1128,"2023-02-01","Wednesday",1,2,1,2023
1129,"2023-02-02","Thursday ",2,2,1,2023
1130,"2023-02-03","Friday   ",3,2,1,2023
1131,"2023-02-04","Saturday ",4,2,1,2023
1132,"2023-02-05","Sunday   ",5,2,1,2023
1133,"2023-02-06","Monday   ",6,2,1,2023
1134,"2023-02-07","Tuesday  ",7,2,1,2023
1135,"2023-02-08","Wednesday",8,2,1,2023
1136,"2023-02-09","Thursday ",9,2,1,2023
1137,"2023-02-10","Friday   ",10,2,1,2023
1138,"2023-02-11","Saturday ",11,2,1,2023
1139,"2023-02-12","Sunday   ",12,2,1,2023
1140,"2023-02-13","Monday   ",13,2,1,2023
1141,"2023-02-14","Tuesday  ",14,2,1,2023
1142,"2023-02-15","Wednesday",15,2,1,2023
1143,"2023-02-16","Thursday ",16,2,1,2023
1144,"2023-02-17","Friday   ",17,2,1,2023
1145,"2023-02-18","Saturday ",18,2,1,2023
1146,"2023-02-19","Sunday   ",19,2,1,2023
1147,"2023-02-20","Monday   ",20,2,1,2023
1148,"2023-02-21","Tuesday  ",21,2,1,2023
1149,"2023-02-22","Wednesday",22,2,1,2023
